1764466253589,ghost,68057,Hallway,,2,0,MOVE,Bathroom
1764466253694,ghost,68057,Bathroom,,3,0,EVIDENCE,writing
1764466253804,ghost,68057,Bathroom,,4,0,IDLE,
1764466253908,ghost,68057,Bathroom,,5,0,IDLE,
1764466254017,ghost,68057,Bathroom,,6,0,IDLE,
1764466254121,ghost,68057,Bathroom,,7,0,IDLE,
1764466254229,ghost,68057,Bathroom,,8,0,IDLE,
1764466254333,ghost,68057,Bathroom,,9,0,EVIDENCE,emf
1764466254436,ghost,68057,Bathroom,,10,0,MOVE,Hallway
1764466254549,ghost,68057,Hallway,,11,0,MOVE,Boy's Bedroom
1764466254655,ghost,68057,Boy's Bedroom,,12,0,EVIDENCE,emf
1764466254768,ghost,68057,Boy's Bedroom,,13,0,MOVE,Hallway
1764466254891,ghost,68057,Hallway,,0,0,IDLE,
1764466254995,ghost,68057,Hallway,,1,0,MOVE,Kitchen
1764466255101,ghost,68057,Kitchen,,2,0,IDLE,
1764466255204,ghost,68057,Kitchen,,0,0,IDLE,
1764466255312,ghost,68057,Kitchen,,1,0,IDLE,
1764466255416,ghost,68057,Kitchen,,0,0,IDLE,
1764466255523,ghost,68057,Kitchen,,1,0,EVIDENCE,emf
1764466255630,ghost,68057,Kitchen,,2,0,EVIDENCE,temp
1764466255734,ghost,68057,Kitchen,,3,0,EVIDENCE,temp
1764466255841,ghost,68057,Kitchen,,4,0,EVIDENCE,temp
1764466255945,ghost,68057,Kitchen,,5,0,IDLE,
1764466256049,ghost,68057,Kitchen,,0,0,IDLE,
1764466256154,ghost,68057,Kitchen,,1,0,EVIDENCE,writing
1764466256260,ghost,68057,Kitchen,,0,0,IDLE,
1764466256366,ghost,68057,Kitchen,,1,0,EVIDENCE,emf
1764466256471,ghost,68057,Kitchen,,0,0,IDLE,
1764466256576,ghost,68057,Kitchen,,1,0,IDLE,
1764466256680,ghost,68057,Kitchen,,2,0,IDLE,
1764466256785,ghost,68057,Kitchen,,3,0,IDLE,
1764466256890,ghost,68057,Kitchen,,0,0,IDLE,
1764466257002,ghost,68057,Kitchen,,1,0,EVIDENCE,emf
1764466257107,ghost,68057,Kitchen,,0,0,IDLE,
1764466257216,ghost,68057,Kitchen,,1,0,EVIDENCE,writing
1764466257321,ghost,68057,Kitchen,,2,0,IDLE,
1764466257425,ghost,68057,Kitchen,,3,0,IDLE,
1764466257530,ghost,68057,Kitchen,,4,0,EVIDENCE,writing
1764466257636,ghost,68057,Kitchen,,5,0,IDLE,
1764466257739,ghost,68057,Kitchen,,6,0,MOVE,Garage
1764466257843,ghost,68057,Garage,,7,0,MOVE,Kitchen
1764466257950,ghost,68057,Kitchen,,8,0,IDLE,
1764466258054,ghost,68057,Kitchen,,9,0,IDLE,
1764466258158,ghost,68057,Kitchen,,10,0,IDLE,
1764466258261,ghost,68057,Kitchen,,11,0,MOVE,Living Room
1764466258369,ghost,68057,Living Room,,12,0,EVIDENCE,writing
1764466258477,ghost,68057,Living Room,,13,0,EVIDENCE,temp
1764466258584,ghost,68057,Living Room,,14,0,IDLE,
1764466258688,ghost,68057,Living Room,,15,0,EXIT,
1764546561972,ghost,68057,Living Room,,0,0,INIT,onryo
1764546567311,ghost,68057,Living Room,,1,0,MOVE,Kitchen
1764546567431,ghost,68057,Kitchen,,2,0,EVIDENCE,temp
1764546567536,ghost,68057,Kitchen,,3,0,MOVE,Garage
1764546567642,ghost,68057,Garage,,4,0,MOVE,Utility Room
1764546567748,ghost,68057,Utility Room,,5,0,EVIDENCE,radio
1764546567858,ghost,68057,Utility Room,,6,0,IDLE,
1764546567965,ghost,68057,Utility Room,,7,0,EVIDENCE,orbs
1764546568071,ghost,68057,Utility Room,,0,0,IDLE,
1764546568183,ghost,68057,Utility Room,,1,0,MOVE,Garage
1764546568289,ghost,68057,Garage,,2,0,EVIDENCE,orbs
1764546568398,ghost,68057,Garage,,0,0,IDLE,
1764546568516,ghost,68057,Garage,,1,0,IDLE,
1764546568628,ghost,68057,Garage,,2,0,MOVE,Utility Room
1764546568733,ghost,68057,Utility Room,,3,0,EVIDENCE,radio
1764546568845,ghost,68057,Utility Room,,4,0,MOVE,Garage
1764546569005,ghost,68057,Garage,,5,0,EVIDENCE,orbs
1764546569110,ghost,68057,Garage,,0,0,IDLE,
1764546569218,ghost,68057,Garage,,1,0,MOVE,Kitchen
1764546569325,ghost,68057,Kitchen,,2,0,EVIDENCE,temp
1764546569434,ghost,68057,Kitchen,,3,0,IDLE,
1764546569542,ghost,68057,Kitchen,,4,0,MOVE,Garage
1764546569650,ghost,68057,Garage,,5,0,IDLE,
1764546569758,ghost,68057,Garage,,6,0,IDLE,
1764546569866,ghost,68057,Garage,,7,0,EVIDENCE,temp
1764546569975,ghost,68057,Garage,,8,0,EVIDENCE,temp
1764546570083,ghost,68057,Garage,,9,0,EVIDENCE,radio
1764546570190,ghost,68057,Garage,,10,0,EVIDENCE,radio
1764546570295,ghost,68057,Garage,,11,0,EVIDENCE,orbs
1764546570401,ghost,68057,Garage,,12,0,IDLE,
1764546570506,ghost,68057,Garage,,13,0,MOVE,Kitchen
1764546570611,ghost,68057,Kitchen,,14,0,MOVE,Garage
1764546570716,ghost,68057,Garage,,15,0,EXIT,
1764546677752,ghost,68057,Master Bedroom,,0,0,INIT,yurei
1764546686986,ghost,68057,Master Bedroom,,1,0,EVIDENCE,orbs
1764546687004,ghost,68057,Master Bedroom,,2,0,IDLE,
1764546687017,ghost,68057,Master Bedroom,,3,0,IDLE,
1764546687032,ghost,68057,Master Bedroom,,4,0,IDLE,
1764546687049,ghost,68057,Master Bedroom,,5,0,IDLE,
1764546687062,ghost,68057,Master Bedroom,,6,0,EVIDENCE,orbs
1764546687076,ghost,68057,Master Bedroom,,7,0,IDLE,
1764546687090,ghost,68057,Master Bedroom,,8,0,MOVE,Hallway
1764546687104,ghost,68057,Hallway,,9,0,EVIDENCE,infrared
1764546687119,ghost,68057,Hallway,,0,0,IDLE,
1764546687134,ghost,68057,Hallway,,0,0,IDLE,
1764546687148,ghost,68057,Hallway,,0,0,IDLE,
1764546687162,ghost,68057,Hallway,,0,0,IDLE,
1764546687177,ghost,68057,Hallway,,1,0,IDLE,
1764546687190,ghost,68057,Hallway,,0,0,IDLE,
1764546687206,ghost,68057,Hallway,,0,0,IDLE,
1764546687221,ghost,68057,Hallway,,0,0,IDLE,
1764546687238,ghost,68057,Hallway,,0,0,IDLE,
1764546687252,ghost,68057,Hallway,,1,0,EVIDENCE,infrared
1764546687265,ghost,68057,Hallway,,0,0,IDLE,
1764546687278,ghost,68057,Hallway,,0,0,IDLE,
1764546687293,ghost,68057,Hallway,,0,0,IDLE,
1764546687308,ghost,68057,Hallway,,0,0,IDLE,
1764546687321,ghost,68057,Hallway,,1,0,EVIDENCE,temp
1764546687336,ghost,68057,Hallway,,0,0,IDLE,
1764546687350,ghost,68057,Hallway,,1,0,MOVE,Van
1764546687365,ghost,68057,Van,,0,0,IDLE,
1764546687380,ghost,68057,Van,,1,0,EVIDENCE,orbs
1764546687393,ghost,68057,Van,,2,0,IDLE,
1764546687407,ghost,68057,Van,,3,0,EVIDENCE,temp
1764546687421,ghost,68057,Van,,4,0,EVIDENCE,orbs
1764546687435,ghost,68057,Van,,5,0,EVIDENCE,infrared
1764546687451,ghost,68057,Van,,6,0,IDLE,
1764546687464,ghost,68057,Van,,0,0,IDLE,
1764546687480,ghost,68057,Van,,1,0,IDLE,
1764546687494,ghost,68057,Van,,0,0,IDLE,
1764546687509,ghost,68057,Van,,0,0,IDLE,
1764546687524,ghost,68057,Van,,0,0,IDLE,
1764546687538,ghost,68057,Van,,1,0,EVIDENCE,infrared
1764546687551,ghost,68057,Van,,2,0,MOVE,Hallway
1764546687566,ghost,68057,Hallway,,0,0,IDLE,
1764546687581,ghost,68057,Hallway,,0,0,IDLE,
1764546687598,ghost,68057,Hallway,,0,0,IDLE,
1764546687612,ghost,68057,Hallway,,0,0,IDLE,
1764546687627,ghost,68057,Hallway,,1,0,IDLE,
1764546687641,ghost,68057,Hallway,,0,0,IDLE,
1764546687655,ghost,68057,Hallway,,0,0,IDLE,
1764546687671,ghost,68057,Hallway,,0,0,IDLE,
1764546687684,ghost,68057,Hallway,,1,0,IDLE,
1764546687699,ghost,68057,Hallway,,2,0,MOVE,Bathroom
1764546687714,ghost,68057,Bathroom,,0,0,IDLE,
1764546687727,ghost,68057,Bathroom,,1,0,MOVE,Hallway
1764546687742,ghost,68057,Hallway,,2,0,IDLE,
1764546687755,ghost,68057,Hallway,,3,0,IDLE,
1764546687770,ghost,68057,Hallway,,4,0,EVIDENCE,orbs
1764546687786,ghost,68057,Hallway,,5,0,IDLE,
1764546687799,ghost,68057,Hallway,,6,0,IDLE,
1764546687815,ghost,68057,Hallway,,7,0,IDLE,
1764546687828,ghost,68057,Hallway,,8,0,EVIDENCE,orbs
1764546687842,ghost,68057,Hallway,,9,0,IDLE,
1764546687856,ghost,68057,Hallway,,10,0,EVIDENCE,orbs
1764546687869,ghost,68057,Hallway,,11,0,EVIDENCE,infrared
1764546687883,ghost,68057,Hallway,,12,0,IDLE,
1764546687899,ghost,68057,Hallway,,13,0,IDLE,
1764546687912,ghost,68057,Hallway,,14,0,IDLE,
1764546687928,ghost,68057,Hallway,,15,0,EXIT,
1764548938428,ghost,68057,Boy's Bedroom,,0,0,INIT,onryo
1764548945700,ghost,68057,Boy's Bedroom,,1,0,EVIDENCE,temp
1764548945714,ghost,68057,Boy's Bedroom,,2,0,IDLE,
1764548945728,ghost,68057,Boy's Bedroom,,3,0,IDLE,
1764548945742,ghost,68057,Boy's Bedroom,,4,0,IDLE,
1764548945756,ghost,68057,Boy's Bedroom,,5,0,MOVE,Hallway
1764548945770,ghost,68057,Hallway,,0,0,IDLE,
1764548945785,ghost,68057,Hallway,,1,0,IDLE,
1764548945800,ghost,68057,Hallway,,0,0,IDLE,
1764548945814,ghost,68057,Hallway,,1,0,EVIDENCE,temp
1764548945827,ghost,68057,Hallway,,2,0,MOVE,Boy's Bedroom
1764548945843,ghost,68057,Boy's Bedroom,,3,0,MOVE,Hallway
1764548945858,ghost,68057,Hallway,,0,0,IDLE,
1764548945873,ghost,68057,Hallway,,1,0,MOVE,Boy's Bedroom
1764548945887,ghost,68057,Boy's Bedroom,,2,0,IDLE,
1764548945901,ghost,68057,Boy's Bedroom,,3,0,EVIDENCE,orbs
1764548945915,ghost,68057,Boy's Bedroom,,4,0,EVIDENCE,temp
1764548945930,ghost,68057,Boy's Bedroom,,0,0,IDLE,
1764548945945,ghost,68057,Boy's Bedroom,,1,0,MOVE,Hallway
1764548945958,ghost,68057,Hallway,,2,0,EVIDENCE,temp
1764548945972,ghost,68057,Hallway,,0,0,IDLE,
1764548945986,ghost,68057,Hallway,,1,0,MOVE,Kitchen
1764548946000,ghost,68057,Kitchen,,2,0,IDLE,
1764548946017,ghost,68057,Kitchen,,3,0,EVIDENCE,temp
1764548946032,ghost,68057,Kitchen,,4,0,IDLE,
1764548946048,ghost,68057,Kitchen,,5,0,MOVE,Living Room
1764548946061,ghost,68057,Living Room,,6,0,IDLE,
1764548946074,ghost,68057,Living Room,,7,0,IDLE,
1764548946088,ghost,68057,Living Room,,8,0,EVIDENCE,orbs
1764548946103,ghost,68057,Living Room,,9,0,EVIDENCE,orbs
1764548946119,ghost,68057,Living Room,,10,0,EVIDENCE,radio
1764548946132,ghost,68057,Living Room,,11,0,IDLE,
1764548946145,ghost,68057,Living Room,,12,0,MOVE,Kitchen
1764548946159,ghost,68057,Kitchen,,13,0,MOVE,Garage
1764548946173,ghost,68057,Garage,,14,0,IDLE,
1764548946187,ghost,68057,Garage,,15,0,EXIT,
1764549178427,ghost,68057,Bathroom,,0,0,INIT,banshee
1764549182901,ghost,68057,Bathroom,,1,0,IDLE,
1764549182915,ghost,68057,Bathroom,,2,0,EVIDENCE,prints
1764549182929,ghost,68057,Bathroom,,3,0,IDLE,
1764549182945,ghost,68057,Bathroom,,4,0,EVIDENCE,infrared
1764549182959,ghost,68057,Bathroom,,5,0,IDLE,
1764549182976,ghost,68057,Bathroom,,6,0,MOVE,Hallway
1764549182991,ghost,68057,Hallway,,7,0,EVIDENCE,infrared
1764549183006,ghost,68057,Hallway,,0,0,IDLE,
1764549183021,ghost,68057,Hallway,,1,0,IDLE,
1764549183035,ghost,68057,Hallway,,0,0,IDLE,
1764549183048,ghost,68057,Hallway,,1,0,MOVE,Basement
1764549183064,ghost,68057,Basement,,2,0,MOVE,Hallway
1764549183081,ghost,68057,Hallway,,0,0,IDLE,
1764549183098,ghost,68057,Hallway,,1,0,IDLE,
1764549183114,ghost,68057,Hallway,,0,0,IDLE,
1764549183127,ghost,68057,Hallway,,1,0,IDLE,
1764549183140,ghost,68057,Hallway,,0,0,IDLE,
1764549183158,ghost,68057,Hallway,,0,0,IDLE,
1764549183178,ghost,68057,Hallway,,1,0,EVIDENCE,orbs
1764549183194,ghost,68057,Hallway,,0,0,IDLE,
1764549183211,ghost,68057,Hallway,,1,0,MOVE,Master Bedroom
1764549183224,ghost,68057,Master Bedroom,,2,0,IDLE,
1764549183240,ghost,68057,Master Bedroom,,3,0,MOVE,Hallway
1764549183254,ghost,68057,Hallway,,0,0,IDLE,
1764549183267,ghost,68057,Hallway,,0,0,IDLE,
1764549183281,ghost,68057,Hallway,,1,0,EVIDENCE,orbs
1764549183297,ghost,68057,Hallway,,0,0,IDLE,
1764549183312,ghost,68057,Hallway,,1,0,EVIDENCE,infrared
1764549183327,ghost,68057,Hallway,,2,0,IDLE,
1764549183344,ghost,68057,Hallway,,0,0,IDLE,
1764549183361,ghost,68057,Hallway,,1,0,EVIDENCE,prints
1764549183375,ghost,68057,Hallway,,0,0,IDLE,
1764549183389,ghost,68057,Hallway,,1,0,MOVE,Bathroom
1764549183404,ghost,68057,Bathroom,,2,0,EVIDENCE,orbs
1764549183423,ghost,68057,Bathroom,,3,0,IDLE,
1764549183440,ghost,68057,Bathroom,,4,0,MOVE,Hallway
1764549183454,ghost,68057,Hallway,,0,0,IDLE,
1764549183470,ghost,68057,Hallway,,1,0,IDLE,
1764549183486,ghost,68057,Hallway,,0,0,IDLE,
1764549183503,ghost,68057,Hallway,,0,0,IDLE,
1764549183517,ghost,68057,Hallway,,1,0,IDLE,
1764549183531,ghost,68057,Hallway,,2,0,MOVE,Van
1764549183550,ghost,68057,Van,,3,0,IDLE,
1764549183564,ghost,68057,Van,,4,0,EVIDENCE,prints
1764549183582,ghost,68057,Van,,5,0,MOVE,Hallway
1764549183599,ghost,68057,Hallway,,6,0,EVIDENCE,infrared
1764549183615,ghost,68057,Hallway,,7,0,EVIDENCE,prints
1764549183630,ghost,68057,Hallway,,8,0,MOVE,Kitchen
1764549183644,ghost,68057,Kitchen,,9,0,EVIDENCE,infrared
1764549183661,ghost,68057,Kitchen,,10,0,MOVE,Hallway
1764549183676,ghost,68057,Hallway,,11,0,EVIDENCE,orbs
1764549183690,ghost,68057,Hallway,,12,0,MOVE,Basement
1764549183705,ghost,68057,Basement,,13,0,EVIDENCE,prints
1764549183718,ghost,68057,Basement,,14,0,IDLE,
1764549183731,ghost,68057,Basement,,15,0,EXIT,
1764552046702,ghost,68057,Right Storage Room,,0,0,INIT,deogen
1764552057735,ghost,68057,Right Storage Room,,1,0,IDLE,
1764552057749,ghost,68057,Right Storage Room,,2,0,EVIDENCE,radio
1764552057765,ghost,68057,Right Storage Room,,3,0,MOVE,Basement Hallway
1764552057778,ghost,68057,Basement Hallway,,4,0,MOVE,Basement
1764552057793,ghost,68057,Basement,,0,0,IDLE,
1764552057808,ghost,68057,Basement,,1,0,IDLE,
1764552057821,ghost,68057,Basement,,2,0,EVIDENCE,radio
1764552057839,ghost,68057,Basement,,3,0,EVIDENCE,infrared
1764552057854,ghost,68057,Basement,,4,0,IDLE,
1764552057871,ghost,68057,Basement,,5,0,MOVE,Hallway
1764552057890,ghost,68057,Hallway,,0,0,IDLE,
1764552057904,ghost,68057,Hallway,,0,0,IDLE,
1764552057917,ghost,68057,Hallway,,1,0,MOVE,Master Bedroom
1764552057932,ghost,68057,Master Bedroom,,2,0,EVIDENCE,infrared
1764552057949,ghost,68057,Master Bedroom,,3,0,MOVE,Hallway
1764552057963,ghost,68057,Hallway,,0,0,IDLE,
1764552057976,ghost,68057,Hallway,,1,0,EVIDENCE,radio
1764552057990,ghost,68057,Hallway,,2,0,IDLE,
1764552058004,ghost,68057,Hallway,,0,0,IDLE,
1764552058018,ghost,68057,Hallway,,1,0,IDLE,
1764552058037,ghost,68057,Hallway,,0,0,IDLE,
1764552058051,ghost,68057,Hallway,,1,0,EVIDENCE,radio
1764552058065,ghost,68057,Hallway,,0,0,IDLE,
1764552058080,ghost,68057,Hallway,,0,0,IDLE,
1764552058094,ghost,68057,Hallway,,0,0,IDLE,
1764552058109,ghost,68057,Hallway,,0,0,IDLE,
1764552058122,ghost,68057,Hallway,,0,0,IDLE,
1764552058138,ghost,68057,Hallway,,0,0,IDLE,
1764552058153,ghost,68057,Hallway,,0,0,IDLE,
1764552058165,ghost,68057,Hallway,,0,0,IDLE,
1764552058180,ghost,68057,Hallway,,0,0,IDLE,
1764552058194,ghost,68057,Hallway,,0,0,IDLE,
1764552058209,ghost,68057,Hallway,,0,0,IDLE,
1764552058222,ghost,68057,Hallway,,0,0,IDLE,
1764552058235,ghost,68057,Hallway,,0,0,IDLE,
1764552058250,ghost,68057,Hallway,,0,0,IDLE,
1764552058264,ghost,68057,Hallway,,0,0,IDLE,
1764552058281,ghost,68057,Hallway,,0,0,IDLE,
1764552058300,ghost,68057,Hallway,,0,0,IDLE,
1764552058313,ghost,68057,Hallway,,0,0,IDLE,
1764552058330,ghost,68057,Hallway,,1,0,IDLE,
1764552058344,ghost,68057,Hallway,,0,0,IDLE,
1764552058358,ghost,68057,Hallway,,1,0,MOVE,Kitchen
1764552058376,ghost,68057,Kitchen,,2,0,IDLE,
1764552058392,ghost,68057,Kitchen,,3,0,IDLE,
1764552058413,ghost,68057,Kitchen,,4,0,MOVE,Garage
1764552058427,ghost,68057,Garage,,5,0,IDLE,
1764552058443,ghost,68057,Garage,,6,0,MOVE,Utility Room
1764552058459,ghost,68057,Utility Room,,7,0,MOVE,Garage
1764552058472,ghost,68057,Garage,,8,0,MOVE,Utility Room
1764552058486,ghost,68057,Utility Room,,9,0,EVIDENCE,infrared
1764552058499,ghost,68057,Utility Room,,10,0,MOVE,Garage
1764552058515,ghost,68057,Garage,,11,0,IDLE,
1764552058528,ghost,68057,Garage,,12,0,MOVE,Utility Room
1764552058548,ghost,68057,Utility Room,,13,0,MOVE,Garage
1764552058561,ghost,68057,Garage,,14,0,EVIDENCE,infrared
1764552058575,ghost,68057,Garage,,15,0,EXIT,
1764558342783,ghost,68057,Living Room,,0,0,INIT,phantom
1764558354458,ghost,68057,Living Room,,1,0,MOVE,Kitchen
1764558354474,ghost,68057,Kitchen,,2,0,MOVE,Living Room
1764558354488,ghost,68057,Living Room,,3,0,IDLE,
1764558354504,ghost,68057,Living Room,,4,0,MOVE,Kitchen
1764558354522,ghost,68057,Kitchen,,5,0,IDLE,
1764558354535,ghost,68057,Kitchen,,6,0,EVIDENCE,radio
1764558354548,ghost,68057,Kitchen,,0,0,IDLE,
1764558354565,ghost,68057,Kitchen,,1,0,MOVE,Hallway
1764558354579,ghost,68057,Hallway,,0,0,IDLE,
1764558354595,ghost,68057,Hallway,,0,0,IDLE,
1764558354611,ghost,68057,Hallway,,0,0,IDLE,
1764558354630,ghost,68057,Hallway,,0,0,IDLE,
1764558354648,ghost,68057,Hallway,,0,0,IDLE,
1764558354667,ghost,68057,Hallway,,0,0,IDLE,
1764558354684,ghost,68057,Hallway,,0,0,IDLE,
1764558354698,ghost,68057,Hallway,,0,0,IDLE,
1764558354716,ghost,68057,Hallway,,0,0,IDLE,
1764558354732,ghost,68057,Hallway,,0,0,IDLE,
1764558354745,ghost,68057,Hallway,,0,0,IDLE,
1764558354760,ghost,68057,Hallway,,1,0,IDLE,
1764558354775,ghost,68057,Hallway,,0,0,IDLE,
1764558354788,ghost,68057,Hallway,,0,0,IDLE,
1764558354801,ghost,68057,Hallway,,0,0,IDLE,
1764558354815,ghost,68057,Hallway,,0,0,IDLE,
1764558354828,ghost,68057,Hallway,,0,0,IDLE,
1764558354842,ghost,68057,Hallway,,0,0,IDLE,
1764558354856,ghost,68057,Hallway,,0,0,IDLE,
1764558354869,ghost,68057,Hallway,,1,0,EVIDENCE,radio
1764558354883,ghost,68057,Hallway,,0,0,IDLE,
1764558354897,ghost,68057,Hallway,,0,0,IDLE,
1764558354911,ghost,68057,Hallway,,0,0,IDLE,
1764558354925,ghost,68057,Hallway,,0,0,IDLE,
1764558354940,ghost,68057,Hallway,,0,0,IDLE,
1764558354953,ghost,68057,Hallway,,0,0,IDLE,
1764558354968,ghost,68057,Hallway,,0,0,IDLE,
1764558354982,ghost,68057,Hallway,,0,0,IDLE,
1764558354996,ghost,68057,Hallway,,0,0,IDLE,
1764558355009,ghost,68057,Hallway,,0,0,IDLE,
1764558355024,ghost,68057,Hallway,,0,0,IDLE,
1764558355043,ghost,68057,Hallway,,0,0,IDLE,
1764558355059,ghost,68057,Hallway,,0,0,IDLE,
1764558355073,ghost,68057,Hallway,,1,0,MOVE,Kitchen
1764558355089,ghost,68057,Kitchen,,2,0,EVIDENCE,radio
1764558355104,ghost,68057,Kitchen,,3,0,EVIDENCE,infrared
1764558355117,ghost,68057,Kitchen,,4,0,EVIDENCE,prints
1764558355139,ghost,68057,Kitchen,,5,0,EVIDENCE,infrared
1764558355162,ghost,68057,Kitchen,,6,0,EVIDENCE,infrared
1764558355178,ghost,68057,Kitchen,,7,0,MOVE,Garage
1764558355199,ghost,68057,Garage,,8,0,MOVE,Utility Room
1764558355216,ghost,68057,Utility Room,,9,0,IDLE,
1764558355236,ghost,68057,Utility Room,,10,0,MOVE,Garage
1764558355254,ghost,68057,Garage,,11,0,IDLE,
1764558355272,ghost,68057,Garage,,12,0,IDLE,
1764558355290,ghost,68057,Garage,,13,0,IDLE,
1764558355306,ghost,68057,Garage,,14,0,MOVE,Kitchen
1764558355336,ghost,68057,Kitchen,,15,0,EXIT,
1764561427456,ghost,68057,Boy's Bedroom,,0,0,INIT,yokai
1764561451476,ghost,68057,Boy's Bedroom,,1,0,IDLE,
1764561451489,ghost,68057,Boy's Bedroom,,2,0,EVIDENCE,orbs
1764561451504,ghost,68057,Boy's Bedroom,,3,0,IDLE,
1764561451520,ghost,68057,Boy's Bedroom,,4,0,IDLE,
1764561451533,ghost,68057,Boy's Bedroom,,5,0,EVIDENCE,orbs
1764561451547,ghost,68057,Boy's Bedroom,,6,0,EVIDENCE,radio
1764561451560,ghost,68057,Boy's Bedroom,,7,0,EVIDENCE,infrared
1764561451574,ghost,68057,Boy's Bedroom,,0,0,IDLE,
1764561451588,ghost,68057,Boy's Bedroom,,1,0,EVIDENCE,radio
1764561451603,ghost,68057,Boy's Bedroom,,2,0,MOVE,Hallway
1764561451617,ghost,68057,Hallway,,0,0,IDLE,
1764561451631,ghost,68057,Hallway,,0,0,IDLE,
1764561451646,ghost,68057,Hallway,,0,0,IDLE,
1764561451660,ghost,68057,Hallway,,0,0,IDLE,
1764561451674,ghost,68057,Hallway,,0,0,IDLE,
1764561451692,ghost,68057,Hallway,,0,0,IDLE,
1764561451705,ghost,68057,Hallway,,0,0,IDLE,
1764561451726,ghost,68057,Hallway,,0,0,IDLE,
1764561451742,ghost,68057,Hallway,,0,0,IDLE,
1764561451756,ghost,68057,Hallway,,0,0,IDLE,
1764561451769,ghost,68057,Hallway,,0,0,IDLE,
1764561451781,ghost,68057,Hallway,,0,0,IDLE,
1764561451797,ghost,68057,Hallway,,0,0,IDLE,
1764561451810,ghost,68057,Hallway,,0,0,IDLE,
1764561451825,ghost,68057,Hallway,,0,0,IDLE,
1764561451839,ghost,68057,Hallway,,0,0,IDLE,
1764561451852,ghost,68057,Hallway,,0,0,IDLE,
1764561451866,ghost,68057,Hallway,,0,0,IDLE,
1764561451880,ghost,68057,Hallway,,0,0,IDLE,
1764561451893,ghost,68057,Hallway,,1,0,IDLE,
1764561451909,ghost,68057,Hallway,,0,0,IDLE,
1764561451923,ghost,68057,Hallway,,1,0,MOVE,Van
1764561451936,ghost,68057,Van,,0,0,IDLE,
1764561451949,ghost,68057,Van,,0,0,IDLE,
1764561451964,ghost,68057,Van,,0,0,IDLE,
1764561451976,ghost,68057,Van,,0,0,IDLE,
1764561451990,ghost,68057,Van,,1,0,EVIDENCE,orbs
1764561452004,ghost,68057,Van,,0,0,IDLE,
1764561452020,ghost,68057,Van,,0,0,IDLE,
1764561452033,ghost,68057,Van,,0,0,IDLE,
1764561452046,ghost,68057,Van,,0,0,IDLE,
1764561452060,ghost,68057,Van,,1,0,EVIDENCE,radio
1764561452073,ghost,68057,Van,,0,0,IDLE,
1764561452087,ghost,68057,Van,,0,0,IDLE,
1764561452100,ghost,68057,Van,,1,0,MOVE,Hallway
1764561452113,ghost,68057,Hallway,,2,0,EVIDENCE,infrared
1764561452128,ghost,68057,Hallway,,3,0,MOVE,Kitchen
1764561452142,ghost,68057,Kitchen,,4,0,EVIDENCE,infrared
1764561452155,ghost,68057,Kitchen,,5,0,IDLE,
1764561452170,ghost,68057,Kitchen,,6,0,IDLE,
1764561452186,ghost,68057,Kitchen,,7,0,MOVE,Living Room
1764561452200,ghost,68057,Living Room,,8,0,EVIDENCE,orbs
1764561452216,ghost,68057,Living Room,,9,0,MOVE,Kitchen
1764561452229,ghost,68057,Kitchen,,10,0,EVIDENCE,orbs
1764561452242,ghost,68057,Kitchen,,11,0,EVIDENCE,radio
1764561452258,ghost,68057,Kitchen,,12,0,EVIDENCE,infrared
1764561452272,ghost,68057,Kitchen,,13,0,MOVE,Garage
1764561452288,ghost,68057,Garage,,14,0,EVIDENCE,orbs
1764561452303,ghost,68057,Garage,,15,0,EXIT,
1764561571362,ghost,68057,Garage,,0,0,INIT,moroi
1764561583280,ghost,68057,Garage,,1,0,EVIDENCE,temp
1764561583293,ghost,68057,Garage,,2,0,EVIDENCE,writing
1764561583307,ghost,68057,Garage,,3,0,IDLE,
1764561583321,ghost,68057,Garage,,4,0,MOVE,Utility Room
1764561583335,ghost,68057,Utility Room,,5,0,IDLE,
1764561583349,ghost,68057,Utility Room,,6,0,MOVE,Garage
1764561583367,ghost,68057,Garage,,7,0,EVIDENCE,writing
1764561583382,ghost,68057,Garage,,8,0,EVIDENCE,radio
1764561583397,ghost,68057,Garage,,9,0,MOVE,Kitchen
1764561583417,ghost,68057,Kitchen,,10,0,MOVE,Living Room
1764561583438,ghost,68057,Living Room,,0,0,IDLE,
1764561583453,ghost,68057,Living Room,,1,0,EVIDENCE,writing
1764561583468,ghost,68057,Living Room,,2,0,EVIDENCE,radio
1764561583481,ghost,68057,Living Room,,3,0,EVIDENCE,temp
1764561583496,ghost,68057,Living Room,,4,0,EVIDENCE,temp
1764561583512,ghost,68057,Living Room,,0,0,IDLE,
1764561583526,ghost,68057,Living Room,,1,0,MOVE,Kitchen
1764561583539,ghost,68057,Kitchen,,2,0,EVIDENCE,radio
1764561583557,ghost,68057,Kitchen,,3,0,IDLE,
1764561583578,ghost,68057,Kitchen,,4,0,EVIDENCE,temp
1764561583595,ghost,68057,Kitchen,,5,0,EVIDENCE,temp
1764561583612,ghost,68057,Kitchen,,6,0,IDLE,
1764561583629,ghost,68057,Kitchen,,7,0,IDLE,
1764561583643,ghost,68057,Kitchen,,8,0,IDLE,
1764561583656,ghost,68057,Kitchen,,0,0,IDLE,
1764561583673,ghost,68057,Kitchen,,1,0,EVIDENCE,writing
1764561583687,ghost,68057,Kitchen,,2,0,IDLE,
